gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charges_per_tenure_month,estimated_tenure_value,tenure_bucket,active_service_count,electronic_payment,actual_churn,predicted_churn,probability,error_type,borderline_probability
Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,50.760416666666664,1192.8000000000002,13-24,1,0,0,0,0.3484967063463339,correct,False
Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,52.11666666666667,297.0,0-6,1,0,0,1,0.6160087113085642,false_positive,False
Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,61.48695652173913,1373.1000000000001,13-24,2,0,0,0,0.06248313621156128,correct,False
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,22.020833333333332,991.1999999999999,25-48,0,0,0,0,0.0160748320741356,correct,False
Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,53.75535714285714,1537.2,25-48,1,0,0,0,0.35569178234427967,correct,False
Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,49.05576923076923,2555.7999999999997,49-72,3,1,1,1,0.6319142181152781,correct,False
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,70.8,224.85000000000002,0-6,0,1,0,1,0.9163281025621601,false_positive,False
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,92.05,161.1,0-6,1,1,1,1,0.8847704361103902,correct,False
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,17.05,79.8,0-6,0,0,0,0,0.24533516050256982,correct,False
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,316.9,63.379999999999995,348.5,0-6,0,1,1,1,0.8878763902849973,correct,False
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,69.6,69.6,0-6,0,1,1,1,0.9076576475041428,correct,False
Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,20.37121212121212,1303.5,49-72,0,0,0,0,0.020110946444547195,correct,False
Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,98.8096153846154,5340.400000000001,49-72,4,0,0,1,0.6348403482597211,false_positive,False
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,24.6,24.6,0-6,0,1,1,1,0.7885729301277843,correct,False
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,92.89428571428572,3122.0,25-48,3,1,0,0,0.37130061131775177,correct,False
Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,51.51666666666667,167.39999999999998,0-6,2,0,0,1,0.638562536028239,false_positive,False
Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,105.70833333333333,6788.099999999999,49-72,4,0,0,0,0.438773497865234,correct,True
Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,68.99915254237288,4053.3,49-72,3,0,0,0,0.10035574878705272,correct,False
Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1345.85,25.881730769230767,1339.0,49-72,0,0,0,0,0.02651043067234232,correct,False
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,79.025,588.0,7-12,0,1,0,1,0.8377046980285339,false_positive,False
Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,56.79,269.0,0-6,1,1,0,1,0.7492035483399561,false_positive,False
Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,43.575,178.2,0-6,2,1,1,1,0.9035147776266439,correct,False
Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,69.733,3525.0,49-72,3,0,0,0,0.06280022454117055,correct,False
Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,110.09112903225805,6705.3,49-72,6,0,0,0,0.0756130899986286,correct,False
Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,21.907377049180326,1186.45,49-72,0,0,0,0,0.04308985538845047,correct,False
Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,85.69818181818181,4702.5,49-72,1,0,0,1,0.5041462761290861,false_positive,True
Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,19.11,100.25,0-6,0,0,0,0,0.397298877091509,correct,False
Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,1916.0,54.74285714285714,1923.25,25-48,2,0,0,0,0.08646086048622119,correct,False
Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1,1949.4,88.60909090909091,1960.1999999999998,13-24,2,0,0,1,0.6786405733303841,false_positive,False
Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,54.21140350877193,3040.9500000000003,49-72,4,0,0,0,0.10091831044152992,correct,False
Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,95.21140350877194,5429.25,49-72,3,0,1,1,0.6362220189016445,correct,False
Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1225.65,19.15078125,1244.8,49-72,0,0,0,0,0.017999799288802715,correct,False
Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,95.20576923076922,2492.1,25-48,4,0,0,0,0.320393013579333,correct,False
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,99.43461538461538,3864.8999999999996,25-48,4,0,0,0,0.32536285710061214,correct,False
Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,59.518421052631574,1136.2,13-24,2,0,0,0,0.45435809106452313,correct,True
Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,97.40322580645162,2907.7999999999997,25-48,3,1,1,1,0.6912160720738816,correct,False
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,119.3,19.883333333333333,119.10000000000001,0-6,0,0,0,0,0.34445914944021483,correct,False
Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4577.75,88.03365384615384,4651.400000000001,49-72,2,0,0,0,0.27668710751145315,correct,False
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,87.09622641509435,4542.1,49-72,5,1,0,0,0.3063479700774365,correct,False
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,6418.9,114.62321428571428,6269.2,49-72,5,1,1,1,0.531567616838032,correct,True
Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,76.09285714285714,4247.599999999999,49-72,4,0,0,0,0.04879585538176143,correct,False
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,99.43775510204081,4890.2,49-72,3,1,1,1,0.76942464241062,correct,False
Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,25.752564102564104,975.0,25-48,0,0,0,0,0.027599008607038088,correct,False
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,98.52540983606558,6048.150000000001,49-72,3,1,1,1,0.6796864102801229,correct,False
Female,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,35.00813953488372,1462.0,25-48,2,0,0,0,0.18457050146271967,correct,False
Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,19.919999999999998,97.75,0-6,0,1,0,0,0.30876135362471996,correct,False
Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,22.39090909090909,223.3,7-12,0,0,0,0,0.2194703350734946,correct,False
Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62.0,31.0,49.7,0-6,0,0,0,0,0.49166921651517853,correct,True
Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.65,1244.5,95.73076923076923,1256.45,13-24,3,1,1,1,0.7491613888792547,correct,False
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750.0,79.86111111111111,5832.0,49-72,5,0,0,0,0.024334587356437332,correct,False
Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,70.76847826086956,3178.6,25-48,3,0,0,0,0.22196229333333992,correct,False
Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55,7616.0,107.26760563380282,7707.05,49-72,5,0,0,0,0.15402706524428034,correct,False
Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,85.50277777777778,3151.7999999999997,25-48,3,1,1,1,0.6358012659383182,correct,False
Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,107.51328125,6944.0,49-72,5,0,0,0,0.34113046743849174,correct,False
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,75.3,75.3,0-6,1,0,1,1,0.7381122057114131,correct,False
Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,87.22666666666667,1264.5,13-24,2,1,1,1,0.7900403598568124,correct,False
Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,18.520833333333332,720.0,25-48,0,0,0,0,0.06439644230240832,correct,False
Female,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.55,217.5,36.25,243.29999999999998,0-6,3,0,0,0,0.19799268910852966,correct,False
Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,49.163333333333334,1500.0,25-48,1,0,0,0,0.3555920248441184,correct,False
Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,59.85,59.85,59.85,0-6,1,1,1,1,0.8644656395399066,correct,False
Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,77.5923076923077,1051.05,13-24,1,1,1,1,0.7950924822420061,correct,False
Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,20.105737704918035,1244.3999999999999,49-72,0,0,0,0,0.03738362230169534,correct,False
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,109.99722222222222,7754.400000000001,49-72,5,0,0,0,0.11191649642229491,correct,False
Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4868.4,72.66268656716417,4958.0,49-72,4,0,0,0,0.026697305213786455,correct,False
Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,80.21470588235294,2718.3,25-48,5,0,0,0,0.17631505706844955,correct,False
Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1502.25,20.864583333333332,1476.0,49-72,0,0,0,0,0.014584962674490476,correct,False
Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,66.24239130434783,3019.9,25-48,4,0,0,0,0.02319210650277366,correct,False
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,78.99285714285715,525.6999999999999,7-12,0,0,1,1,0.7774195492036157,correct,False
Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,71.94285714285715,535.15,7-12,1,0,1,1,0.5905121991444581,correct,True
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,66.73124999999999,4881.599999999999,49-72,4,0,0,0,0.032419190578995116,correct,False
Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,2723.75,85.1171875,2755.2,25-48,2,1,0,1,0.625684904315022,false_positive,False
Male,0,No,No,39,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2200.7,56.42820512820512,2100.15,25-48,1,0,0,0,0.08189215407519834,correct,False
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,93.43510638297872,4516.7,25-48,4,1,0,0,0.2960505464507221,correct,False
Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,97.774,4752.5,49-72,3,1,1,1,0.7409537415460287,correct,False
Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.55,1108.8,19.117241379310343,1133.9,49-72,0,1,0,0,0.08006028034389803,correct,False
Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,77.82073170731708,3333.2999999999997,25-48,1,0,0,0,0.4778451984100674,correct,True
Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,77.0125,333.0,0-6,1,1,0,1,0.9477937646641442,false_positive,False
Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,58.2703125,1964.8,25-48,3,0,0,0,0.11183813622992864,correct,False
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,20.75,20.75,0-6,0,0,0,0,0.4164083753618759,correct,True
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,18.849999999999998,373.34999999999997,13-24,0,0,0,0,0.04029002480917136,correct,False
Female,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,101.82096774193548,6500.7,49-72,4,1,0,1,0.5358547655976654,false_positive,True
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,74.1,74.1,74.1,0-6,4,0,0,1,0.5265718264327931,false_positive,True
Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,59.479166666666664,739.8,7-12,3,0,1,0,0.4196960187196003,false_negative,True
Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,44.6875,2174.3999999999996,25-48,3,0,1,0,0.3388263144461864,false_negative,False
Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,59.13333333333333,193.5,0-6,3,0,0,1,0.5634855169606122,false_positive,True
Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,78.17125,3154.0,25-48,1,0,0,1,0.5236897995777733,false_positive,True
Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,24.650000000000002,477.84999999999997,13-24,0,0,0,1,0.5154075109324573,false_positive,True
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,70.25,70.25,0-6,0,1,1,1,0.8921155042427161,correct,False
Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,25.078358208955223,1668.3,49-72,0,0,0,0,0.025892418462200917,correct,False
Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,95.16875,1611.2,13-24,4,0,0,1,0.5741224514778476,false_positive,True
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,19.55,19.55,19.55,0-6,0,0,0,1,0.5007154991828104,false_positive,True
Female,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,56.34285714285714,1116.1499999999999,13-24,5,0,0,0,0.06733017907120989,correct,False
Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,35.35,1033.85,25-48,2,0,0,0,0.40904003506289965,correct,True
Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,90.91499999999999,1886.0,13-24,4,0,0,0,0.29339386936806344,correct,False
Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,93.5076923076923,1223.3,13-24,3,1,1,1,0.7697125890395135,correct,False
Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,27.66111111111111,269.55,7-12,1,1,1,1,0.6295517936758991,correct,False
Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,80.18529411764706,4245.75,49-72,6,0,0,0,0.06927132111311703,correct,False
Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,77.72333333333333,4743.0,49-72,5,0,0,0,0.1922649656598194,correct,False
Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,76.045,1583.0,13-24,1,1,1,1,0.7298391463153512,correct,False
Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,32.900000000000006,312.3,7-12,1,0,1,1,0.684678845365199,correct,False
Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.65,633.3,79.1625,645.2,7-12,1,0,1,1,0.7839181020470064,correct,False
Male,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,79.90555555555555,5027.4,49-72,4,0,0,0,0.07965933962578355,correct,False
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,66.005,659.0,7-12,3,0,0,0,0.3157924020046783,correct,False
Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,73.48333333333333,209.85000000000002,0-6,3,1,0,1,0.7390424990398526,false_positive,False
Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,926.0,21.045454545454547,906.4000000000001,25-48,0,0,0,0,0.04290312820227213,correct,False
